restau_ID;Titre;Note;Commentaire;DateVisite;restaurant
7;10 michelin stars;5.0;They take the dinning experience to another level, paying attention to every single aspect of your experience and making sure you enjoy every single moment at the restaurant.;déc-19;Epicure
7;Superb Michelin Experience;5.0;Since this is a three star Michelin restaurant, we were expecting stupendous food and service and ... we were not disappointed at all. I found the waiters extremely attentive and friendly, ensuring our glasses were constantly topped up and our plates were served elegantly. The food was brilliant, I loved the caviar with mashed potatoes, the prawn with mango salsa and the macaroni with foie gras. The deserts were super refreshing and creative. I never found chocolate and lemon foam presented in such a unique and tasty dish. The only slight let-down was the implementation of chicken in the last main course. I never usually expect a chef to use chicken as it can be extremely hard to create a unique texture or flavour from chicken breasts or legs. Although it wasn’t bad, it was average (not breathtaking at all). Overall the meal ended with some coffee and lovely macaroons with everyone on the table content and happy. I would definitely recommended going here for a special occasion or taking a loved one here.;févr-20;Epicure
7;The best meal I've ever eaten;5.0;We had the 20th anniversary set menu and every single bite of the meal was absolutely delectable. I was in awe of how everything could be so impressive! Truly an art form, the service was impeccable, the food was delicious and the setting was stunning. I doubt that any meal in the foreseeable future could top the experience I had at Epicure.;juin-19;Epicure
7;A very good restaurant experience;5.0;I find the service here to be extremely professional and positive with every guest whether French or not, and most of the clientele is French which is a perfect indicator of the level of the cuisine and service here. The deserts especially are very imaginatively conceived.;févr-20;Epicure
7;Incredible Meal and Service;5.0;This meal from start to finish was incredible. Every bite has so much flavor and texture and was all very different so nothing tasted similarly. We had the langostines and macaroni stuffed foie gras to start, then the lobster and scallops for main. All were excellent. In addition to the incredible food, the service was fantastic. The servers were very friendly and extremely helpful. Overall fantastic experience! My favorite restaurant that I’ve been to in Paris!;févr-20;Epicure
7;Good but pricy;4.0;We had a great expereience at epicure, good food, good service, good wine but was not the level of Michelin 3 * we experienced in other restaurant. For the price I personnaly don't think it is worth it, but we had a great evening!;janv-20;Epicure
7;Phenomenal;5.0;I came here last year to celebrate getting engaged, and will be returning this year to celebrate getting married. The best and most romantic meal of our lives. We’ll be returning every year for the rest of our lives, hopefully.;juil-19;Epicure
7;Best Meal of Our Lives;5.0;This was the last meal we had in Paris and we will never forget it. Where to start? Expectations were through the roof as I had spent hours researching a three star Michelin restaurant (huge bucket list item) and seen the positive comments. All are echoed thoroughly. We did the Tasting Menu- it was beyond words. Caviar, Langoustines, Macaroni with Fois Gras, Scallops, Chicken, amazing dessert. The sommelier gave us great recommendations and we loved it. The decor, service and ambience were so amazing. Special thank you to Clara who was amazing!;janv-20;Epicure
7;Pure Class;5.0;Just a the most memorable lunch. Beautiful restaurant ovelooking garden courtyard. Nice welcome and introduction to the waiters. No bad tables here. Lovely pre- dinner tasters. Every element of each dish was perefect. So much love, care and creativity on display. The deserts just blew us away. Wine list was a bit crazy choice wise so just put it all in the sommeliers hands and he didn't let us down. I think this is the best French restaurant we have ever been to.;janv-20;Epicure
7;An incredible experience!!;5.0;An incredible experience!! After 4 weeks in Paris enjoying so many beautiful restaurants this was by far our favourite. Excited to return!;janv-20;Epicure
7;Simply Epicurean;5.0;The room in red and gold sets the sumptuous atmosphere for the dinner. The dining room is truly grand. The service incredible - detailed, exact, at the same time traditional and friendly. I had the impression they knew what I wanted before I did. And then the food of course. I love traditional French food and Epicure takes that, transforms it and by using the very best ingredients and masterful preparation uplifts something that is already great into realms of the godly. The wine list is something to behold. I can just urge you, don't skimp here. Go for one of the exquisite wines (don't think about base things like the cost) and enjoy. There are not that many places where you have this choice of great vintages. The whole evening was divine, a quintessentially French experience of the grand and living tradition of cuisine and dining. A perfect dining experience.;mars-19;Epicure
7;Everything a Michelin 3 star should be;5.0;My expectations were high for a Michelin 3 star in Paris – even higher than they are for a Michelin 3 star in the U.S. I was not disappointed in the food, service, or ambiance – outstanding in every way. In addition, my bill was significantly less than I expected, perhaps helped by very affordable wine pairings recommended by the sommelier. (It still was not cheap!)My only disappointment was that I arrived on time for my 1:30pm reservation, the latest time a lunch could be booked on the website. was seated promptly. and then was told that I was too late to order off the menu & had to accept a set course. Of course, each dish was outstanding, but I wish I had known when I made the reservation that I could not order off the menu. When I return, I will book an earlier time & verify that I will not have a “prison meal.” (no choice);oct-19;Epicure
7;IT IS A MUST!;5.0;If visiting Paris and want the best, this is it. We had a beautiful meal here and loved our dinner, service and the champagne.;déc-19;Epicure
7;fine dining;5.0;from the first moment till the leave I have had only one question on my mind about to compare gastronomy to Monet or Cezanne. it is not only the food nor the service or the surrounding . It is a haute couture hammer on your taste;avr-19;Epicure
7;Huge expectations, some disappointments;3.0;I’ve never thought I’d write a review like this for this restaurant, but ...Service was friendly and polite, but a little slow (restaurant was not crowded).Amuse bouches were more “visual” than tasty. Then, the stuffed macaroni - my biggest expectation - disappointed: very beautifully presented, but slightly dry and bland in flavour, I couldn’t feel the power of the truffles. For main course, I had the venison, which was not so tender and, again, nothing special in terms of flavour.As dessert, rice pudding with white truffles (just few slices for more than 100 euros), an interesting combination, perhaps the best part of the meal.Nice champagne and wines by glass.Cheese course with few options and tough macarons at the end.I admire Frechon as a chef, but, considering the fame of the restaurant, its 3 Michelin stars and huge prices, I expected more!;nov-19;Epicure
7;Haute cuisine without pretension;5.0;"We were celebrating my husband's birthday, and treated ourselves to four hours of the most glorious food and service we've ever experienced. Given the 3-star Michelin rating, one might assume that the service would be pretentious or a bit stuffy. Nothing could be further from the truth. We were welcomed with smiles, and all of the service staff happily shifted between speaking French and English as my ability allowed. We laughed and joked with the staff during the night, engaging them in conversation, and everyone of them were charming and gracious. I had forgotten the almost ""ballet-like"" feel of service at this level. The 20th anniversary tasting menu was a revelation, as was the wine that our sommelier helped us select. The food exceeded expectations, both in taste and presentation. This is artistry at its finest, and the pacing of the meal allowed us to take in everything: the food, the wine, the room itself, and each other. At the end of the meal, they called a taxi for us, and we waited at our table until it had arrived. On the way out, they presented us with two loaves of freshly baked bread in beautiful cloth sacks. It's not an inexpensive venture, but if you make the decision to go, go ""all in"" and enjoy it. For most of us, this is a rare treat, and Epicure served up memories that will last a lifetime. Un grand merci!";déc-19;Epicure
7;Just Go!!! If you can have Only one dinner in Paris (Europe) Book and Go!!;5.0;"Visited last night with my wife.Staffs are very welcoming and atmosphere is classic!!!!!I been to over 50 Michellin ⭐ restaurantsBut "" Epicure"" was def. The Peak experience for me.You have to try it!!!!!! I know its expensive But considering the Ingredients they use and the service WOW!!!it's a bargain!!!!!I'm not going to upload all the photo (leave some surprise)";déc-19;Epicure
7;3 star excellency;5.0;We had a very nice time in this restaurant. Of course the staff is friendly cause of the 3 stars, but even so it felt as a genuinely warm welcome. We had the menu with a glass of Champaign (rosé) and a small bottle of Pomerol (red wine) to accompany the courses. All courses were exquisite.The bill was as expected, but not as high as a 3 star restaurant in Belgium.Definitely would come back on our next visit.;déc-19;Epicure
7;Seamless & flawless experience;5.0;We’ve been visiting Le Bristol Paris periodically over the last eight years. Every experience being unforgettable and magical. From exquisite afternoon teas at le Café Antonia, to birthday meals at le 114 Faubourg to cocktails at their bar. We celebrated our engagement at Epicure back in 2011. It goes without saying that the Michelin starred restaurant holds a special place in our hearts. We lunched at Epicure yesterday for a celebratory meal to commemorate our imminent expatriation to India. The experience, from the porters’ greetings to the retrieval of our coats at the very end, was flawless. My husband and I both chose Eric Frechon’s 20th anniversary menu. An eight course dining experience that allows you to savor every signature dish of the Chef Frechon. We were blown away by every single bite we took. The precision of the flavours, the impeccable dish presentation, the amazing champagne pairings. A solid favourite of ours was the sea scallop in watercress juice served with gnocchi and black truffle. An absolute treat for the taste buds. A special mention to the decadent stuffed macaroni with truffle, artichoke and foie gras. Epicure wouldn’t be the well-oiled machine it is without its excellently skilled and attentive front-of -house staff. Mehdi was the very charismatic and charming Chef de rang who took care of us. He was friendly, efficient and professional. He was present yet not overbearing. We were incredibly fortunate to get a guided tour of the kitchen, the chocolaterie and the brand new mill. We were kindly gifted two loaves of bread and a few viennoiseries that we had for breakfast this morning. Eric Fréchon and his team continue to surprise and marvel us with their culinary prowesses and immaculate service. Thank you to the Bristol team! We will be back in June.;déc-19;Epicure
7;Among Our Best Ever in Paris;5.0;It had been 8 years since we dined at the Bristol, back in the days of the Oak Room. So we looked forward to trying the Epicure and were not disappointed. The décor of the room, the service and the delicious food were all wonderful. Food presentation was clearly 3-star, with one exception—the freshly baked bread. A whole loaf, a bit over-baked, left an extreme mess of crumbs each time we broke off a piece. But overall that did not take away from a delightful evening. Wine service was a stand out. You expect to leave feeling treated to the best, and we did!;déc-19;Epicure
7;Wow;5.0;Entering epicure at the hotel Bristol As if you entered another realm another world where you stay in this dream until your meal ends .. service ambiance and food are out of this world.. we had the 20 years anniversary tasting menu with wine pairing, also it was my fiancées birthday and the staff were more than helpful in planning my surprise to her .. price is high, but you are dining in one of the best restaurants in the world ..;déc-19;Epicure
7;À délice!;5.0;In a nutshell, « A delicious moment for the taste buds » If you have a chance to visit this restaurant, I suggest you don’t miss it. Food - Perfect one can taste the time that the chefs have put into their art. Cleanliness - Very clean and one can only admire the decor. Value - Worth every penny personally I was expecting to pay more. Service - Well, this is the tricky part... as much as I love everything else about this restaurant, I think the staff can do better, if I was to put a word to describe them it would be « hautain »;déc-19;Epicure
7;Michelin Star Bias;4.0;On Sunday night we had dinner at Epicure, the Michelin 3 star restaurant at the Le Bristol Hotel. I ordered the langoustine appetizer and the venison main course.Epicure has been receiving 3 Michelin stars for years- but why? On Monday night, we had dinner at Taillevent. Taillevent was stripped of its 3 Michelin stars years ago and now it is barely holding on to just one star.But the difference between Epicure and Taillevent is beyond the pale. Epicure's service relies on millenials whose mission seems to be to get you in and out in a flash instead of the expected leisurely pace one expects in a 3 star restaurant. Taillevent instead offered a polished, well-trained and mature staff who average their training and experience in decades instead of Epicure's months. At Taillevent every course was well-paced, attentive and leisurely but not overly extended and you get to fully relax.And the food quality- Epicure was good but Taillevent was exceptional and we are comparing apples to apples, as I had the exact same choices.At Epicure, our 50 minute meal came to an abrupt end with the check. We had to remind them of the dessert norm of macarons and chocolates. So, for approximately 250 Euros per person at Epicure, you get a one star experience versus the three star delight of Taillevent.I come to Paris 3-4 times per year and find the best restaurants to enjoy. So, I can be highly objective.This year the complaints by French chefs regarding the Michelin ratings have been substantial. My personal experience as a customer mirrors their outrage.;déc-19;Epicure
7;The place to visit in Paris;5.0;Excellent Lunch in ParisBest service Best foodBest experienceWe had the best lunch at Epicure.GoGoGoGoGo...;déc-19;Epicure
7;Impeccable Service, spectacular food!;5.0;Our October visit to Epicure for a 50th birthday celebration was phenomenal. My husband is an executive chef and we decided we wanted to sample many dishes and get the full 5 star experience. Once seated with white glove excellence, we opted for the Chef’s menu and we not disappointed. Our 8 course meal began with freshly baked bread, caviar over seasoned mashed potatoes and moved through the meal with langoustines, pasta, scallops with truffles, duck breast cooked in quite a special way (leave this one for a surprise) and culminating with three courses of dessert. The entire time we were served an tended to as if we were the only ones there. The maître d’ was exceptional and allowed us communication with the restaurants amazing chef, as well as special attention to our needs and reason for celebrating. Epicure is not for the patron who does not want to pay for a five star experience, but for those who want to eat and be treated in quite a royal way....Next visit to Paris, especially for the “wow” factor. Take an evening with someone special and enjoy Epicure.;oct-19;Epicure
7;Wonderful 3 Michelin star lunch;5.0;Each time we stop by Paris during our annual holidays, we will dine at one of the Michelin star restaurants. This trip was a visit to Epicure.Excellent restaurant with good food and great service. Dining room was cosy and bright. We had lunch and chose one of the set meals and thoroughly enjoyed our meal.Housed inside the Le Bristol Hotel, the hotel has a wonderful classy ambiance and adds to the visit during our lunch.;oct-19;Epicure
7;Perfect Dinner;5.0;We dined at Epicure on the last night of a brief, but gastronomy rich, visit to Paris. The Epicure was a fitting perfect end. The food was innovative and amazing. The service was charming, expert, and friendly. It’s reputation is well deserved!;oct-19;Epicure
7;Dining;5.0;Excelent food and service. Top restaurant.Nice place. Quiet. Recommendable.Expensive but worth it.;août-19;Epicure
7;world first restaurant sure;5.0;nothing to say... just thank you Eric Breton thank you all hotel Bristol and Epicure restaurant people . it was perfect, it was a wonderful diner, food is so good, people are so friendly, good job, it will be a 4 stars Michelin no ? thanks again;nov-19;Epicure
7;Amazing;5.0;I had a wonderful night i am never gonna forget!! Great work. I am definetly visit Epicure again!!!!;janv-19;Epicure
7;5 stars;5.0;Amazing restaurant in Paris. Everything is super and perfect. The ambiance and the decor here are unique, the service is fantastic, the Food is superb! Great food experience.;oct-19;Epicure
7;Amazing Experience;5.0;My visit to Paris this time around was focused on French gastronomy adventures. I did extensive research and knew I wanted to eat at a three star Michelin restaurant. Contacted the restaurant and there was a table available for lunch for one person. I secured a reservation at the world's second best restaurant. I was so thrilled. As soon as I walked into the restaurant I was immediately greeted and welcomed. They took my coat and I went downstairs to the washroom to wash my hands before I sat down. They escorted me to my table and I sat on the red couch facing outside. I had the best seat because I could observe and take in the experience and view everything. They asked if I wanted a book because I was dining solo. I said no thank you as I wanted to observe and look around. They made me feel comfortable and never awkward. I did the chef's anniversary tasting menu. It was so worth it! From the amuse bouche, to the bread, to the entrees, and desserts - everything was impeccable! The staff was so orchestrated I loved watching them. My wait time between courses we never long. They really took care of me. My water was always filled and they would always come and check on me and make small talk. My overall experience was very professional and orchestrated. The food was to die for. This is by far the best meal of my life. I am glad I did the anniversary tasting menu and it definitely lived up to the hype. I hope to be back. Thank you Chef and thank you to the staff for welcoming me and allowing me to be a guest at Epicure. What an honour. Merci!;nov-19;Epicure
7;Atmosphere Top Notch;5.0;Everything about this venue conveys elegance and comfort. The team functions as a greatly tuned choreography moment. Even water glasses are filled promptly constantly. We only had mains and dessert, but the amuse bouche were a delight. The lamb was delectable.;oct-19;Epicure
7;Inoubliable;5.0;Epicure features among the high temples of three star gastronomy. and there can only be a handful of restaurants in its league. Our dinner dinner was among the three or four most memorable meals of our life. The 20th anniversary menu proposed by Eric Fréchon features most of the 'classics' and signature dishes of Epicure over the years, including the famous macaroni stuffed with truffles, and foie gras with a gratin of old parmesan, the pommes de de terre fumées au haddock with caviar, the charred leeks filled with clams etc., and the Bresse chicken in pig's bladder..... It was all impeccable, and service attentive without being too formal. The wine list is vast and prices are steep, especially for wines by the glass and juices by the glass. But the quality of ingredients is such that the price point is fully justified... our daughter, who at 11 has had ample experience with haute gastronomie, thought that dinner at Epicure was right up there with two other past dinners, also in three star venues.;oct-19;Epicure
7;I m surprised about the rating of this restaurant. One of my worse experiences;1.0;I dont think any other time will be better. It was early brunch, late breakfst for me. The place did smell bad, kind of mouldy. That alone would have been a reason for me to leave. But my company wanted to stay. I only ordered things, I know well. My carefull questions, refering to my strong garlic allergy was met with open hostile refusal to point out what to avoid. The breakfast bowl was a mess: Just mixed up things that should not be mixed. Dont mix onion with baked beans and egg, please. Banana fruit bread tasted of ONION. The green vegetables were dead, boiled to undefinable mash. And the smell of it, would turn a skunk into a run. Unbelievable experience. What happened to the historical famous French cuisine? But worse was the attention. I m rarely shouted at in a canteen, why tolerate it in a - self declared - upper upper class restaurant? Thats also why there are no pictures.;mai-19;Epicure
7;I enjoyed the best meal of my life here at Epicure. Everythiny else now is downhill...... !;5.0;I'm going to say that this is, by some great margin, the best meal that I have ever eaten. At Epicure, celebrated chef Eric Frechon holds three Michelin stars. To date, this was the first three star meal I have enjoyed. The difference in quality, approach, taste pairing shows the gulf between a good restaurant meal, a one star Michelin star establishment compared with Epiucre. This takes cooking to a totally different level of skill and enjoyment.I loved his famous macaroni stuffed with black truffle, artichoke and duck foie gras, gratinée with aged Parmesan, but all dishes were standout. I don't normally eat bread, but the handmade bread is made from flour grinded each day is superb and I could happily live off only eating the Roquefort and Camembert cheese course.The service is attentive, friendly and polished, the venue beautiful and compliments the food really well. This then redefines the phrase fine dining. The challenge now is that from this point on, very few restaurants and chefs will get close to this level of attainment and skill and most meals will seem to be an anti-climax.Its hard to get a table here, but well worth the wait for any foodie seeking the ultimate gastronomic experience.;sept-19;Epicure
7;Amazing!;5.0;The service, atmosphere and food were amazing. Most plates were delicious and beautiful. The mains we had (venison and veal) were a little lacking compared to the appetizers and dessert but in general a very memorable experience. Expect to spend roughly $400-500 per person here but is is well worth it. Also there is a relatively strict dress code, I suggest asking them what you may wear prior to arriving at the restaurant.;oct-19;Epicure
7;My favourite;5.0;I really like this restaurant, we eat very well, professional service with an excellent person, I love French cuisine, but what I prefer is their desserts, a real delight, it is expensive but excellent value for money;juil-19;Epicure
7;A Gastronomic Delight;5.0;My husband purchased a gift voucher for lunch for 2 as part of my 50th celebration and it was truly magnificent. From the moment we walked in, the staff attentiveness was exceptional and genuine. It is impossible to describe the extraordinary variety, the superb taste and wonderfully knowledgeable wine pairings. One of the many memorable moments of our meal, was when the maître de presented me with the most glorious bunch of roses for my birthday. The little touches made it such a great experience - thank you to Bonadventure, Mehdi, Hugo, Stephane, Thomas, Chloe and the Team! So do yourself a favour, book ahead and enjoy a meal par excellence!;oct-19;Epicure
7;Amazing experience;5.0;This was the finest restaurant we have ever dine in. The service was impeccable with such attention to every detail.;oct-19;Epicure
7;Best off;5.0;Excellent experience.Went for the large menu with winw pairing and I was not disappointed.Very cozy atmosphere .Staff were very attenitive, pleasant and chatty.Food is Danish style with a twistThanks;août-19;Epicure
7;"A ""top rated"", fine dining restaurant in Paris.";5.0;"This french restaurant is well located, and is not only beautifully decorated- but also very comfortable! The french menu is diverse... and also meets the needs of vegetarians/vegans. The ""waiting staff"" are knowledgeable/well informed and very professional-- as are their counterparts in the Kitchen. Each dish is prepared exceedingly carefully--- with much attention paid to details. The ""tasting dish"" is a good way to ""get a feel"" for their magnificent culinary delights! The restaurant also has been awarded TripAdvisor's coveted ""Traveller's Choice award"". A visit will be rewarded with amazing memories!I hope that this Review has been helpful.";sept-19;Epicure
7;Simply the best restaurant in Paris!!;5.0;The food here was so sublime however it was the staff that made it fun to sit at the beautiful table, especially Clara and Stephane! From the first amuse Bouche to the surprise at the end, this is one of the best dinners and evenings I have ever experienced!!!;oct-19;Epicure
7;excellent everything;5.0;Excellent food, excellent service, and excellent atmosphere as well. A restaurant to keep coming back to;févr-19;Epicure
7;Exceptional cuisine;5.0;My wife and I dined at Epicure last night. What a truly wonderful experience. The staff are all friendly and helpful. We were greeted at the door and warmly welcomed. The tasting menu is an absolute delight. Each dish is so special and the portions sizes are just right. The restaurant is elegant with a sophisticated ambience. This is a very special place that will will give many happy lasting memories.;sept-19;Epicure
7;Delicious;5.0;Worth the 3 stars. Great service and great food. We sat in the outside garden area which was beautiful.;sept-19;Epicure
7;Divine!!!;5.0;Let me begin by saying that this restaurant had a challenging task to get us through the 20th anniversary tasting menu in 1.5 hours so that we could get to the airport. The service was 10/10. Every person was incredibly knowledge about ingredients and preparation. The food was simply divine. I will have dreams about this meal forever. Highlights - foie gras appetizer. I don’t even like this dish typically. It was prepared in a sublime fashion. Absolutely wonderful with a delicate green froth. That doesn’t sound appetizing but I found myself repeatedly indulging when I usually find myself finding the taste too strong. The bread is made from flour they grind daily - only French restaurant to do this. The Normandy butter is worth taking home - it is so good. The entree highlights were the macaroni and Dover sole. We both almost licked the plates in full ecstasy. To top of the course - we had Roquefort and Camembert cheese. It melted on the palate and was so divine we stopped talking to just enjoy it. We ordered dessert but ran out of time. I have to tell you that many people took great care of our table and it was a fabulous service and meal. You can tell that this is their passion. Overwhelming friendly and quite conscious of our table needs - filling wine glasses and moving service along, etc. I hope you are lucky enough to get a table. Good lord it took moving mountain for us to get in and was worth it. It was a little quiet at the 7:30 hour but managed to fill up quickly. Merci! We shall be back!;sept-19;Epicure
7;25th Anniversary dinner;5.0;One of the best (maybe the best) fine dining experiences of our lives. The food and service were incredible. We are so happy we visited Epicure and we will never forget it.;sept-19;Epicure
7;It is still perfect;5.0;I go there at least once a year.Service is still perfect, cuisine is still perfect.Macaroni, poultry, fishes and sea food are still perpared in an innovative and palable way.For several years Quality had not been affected by the time passing by and changes in the staff.Congratulations and tank you for the wonderful times I spent with you.I recommend for wine choice to trust the sommelier who has always good tips to discover confidential products at reasonable price ... even if you are at Epicure, a 3*... but don’t dream it is costy :500 to 600€ per capita;sept-19;Epicure
7;Great;5.0;I was hve fun lunch in here and great service.. there's hve good food also and awesome tea from my side just keep and improve all.. and thanks you so much;sept-19;Epicure
7;Amazing;5.0;We went for lunch. It lasted four hours. The food was a gastonomic feast! The service was impeccable and the courtyard where we dined was beautiful. A bit noisy due to construction but the atmosphere and service made up for it.;août-19;Epicure
7;Unforgettable;5.0;Our visit to Epicure lived up to every expectation and then some. Every dish on the tasting menu was memorable from the caviar to the final dessert the food was awe inspiring. The service too, was impeccable. Every need was attended to without being overly fussy. Highlights were the stuffed macaroni, crab, the chicken cooked inside a pig bladder, and the lemon sorbet with white peach. Honestly, everything was a highlight and we can’t thank the staff enough for such a special evening.;août-19;Epicure
7;A wonderful birthday evebibg;5.0;As two couples, we dined at l’Epicure for my wife’s birthday. It was a perfect evening from the moment we arrived in the hotel. The receptionist greeted us warmly and showed us to the lively hotel bar for a pre-dinner cocktail. The dinner itself was extraordinary. Two of us ordered the anniversary tasting menu and two ordered à la carte. In some restaurants, this would not have been permitted or would have caused difficulty, but here it was no problem at all. The team timed the delivery of courses to perfection, so that we could all enjoy our meals together. The food was inventive, varied, beautifully presented and full of flavour. The evening was made especially joyful and memorable by the team who served us. They were gracious, professional and highly expert. More than this, they were engaging and good humoured. It was clear that there was an affinity among them. they were perfectly co-ordinated and they obviously enjoyed their collaboration. We are very grateful to Stephane and his team for treating us to such a wonderful dining experience.;sept-19;Epicure
7;Fabulous French restaurant;5.0;We go there twice a year. What a treat. Can’t say anything bad about the restaurant Service food. Vow.;sept-19;Epicure
7;Amazing Food with impeccable service;5.0;Managed to reserve last minute for lunch. The degustation menu is amazing with fine wine pairing. Each dish is so flavorful, with beautiful presentation and aromatic fragrance. Congratulations for truly 3 Michelin Star.;sept-19;Epicure
7;Unforgettable service;5.0;The cuisine was very nice but what makes Épiqure so special was this so warming and special service you can get there. It makes your journey better, your life happier and your time spent there unforgettable.;août-19;Epicure
7;Amazing Meal;5.0;Epicure was by far our favorite of the Michelin star restaurants we ate at on our recent trip to Paris. The 20th anniversary tasting menu was amazing!! I can't think of one thing to criticize about Epicure. The caviar and mashed potatoes was a revelation ... my nine year-old daughter is still asking for those mashed potatoes as well as the chicken that was cooked in a cow bladder for 4 hours. The service was outstanding. Definitely a cut above the other 3 Michelin star venues we went to. My daughter was treated like a princess and they made her anything she wanted. At the end of the meal they bring out chocolate and macarons - definitely don't be shy on those - I only got one chocolate macaron and still regret not eating two - when we left they gave us a loaf of their delicious bread to take with us. They actually mill their own flour. I can't wait to go back.;août-19;Epicure
7;Fantastic!!;5.0;I’ve eaten at many excellent restaurants including those highly rated Michelin and this one is the icing on the cake! From the moment you step inside until the very end you are treated like royalty. The food is fantastic, service and attention to detail was impeccable and the Sommelier was first class. Very comfortable and enjoyable dining experience, truly a pleasure dining experience. If you in Paris and a foodie, this place is a must!!;août-19;Epicure
7;Awesome Celebration !;5.0;My husband and I had dinner there for our aniversary , dinner was spectacular , loved the caviar and the signature dishes , don’t forget to make it with pairing !.. they don’t have it as a mente but they surely recommend great wines .. also they have delicious champagne ! .. and the best of all .. the chocolates and macaroons .. omg .. something unforgettable .;août-19;Epicure
7;Outstanding;5.0;Worth every penny. A must for any serious foodie. Service was perfect & the cuisine was certainly 3 (Michelin) Stars! Definitely going back if I can get in!;août-19;Epicure
7;Well deserved three star michelin epicure;5.0;From start to finish, we were treated like royalty. The service was top notch and the food was even better! We chose the tasting menu and it was fantastic. The bresse hen in a bladder and the macaroni with black truffle were our favorite dishes. The dessert was also heavenly. The staff was amazing especially the maitre d! They even asked us to have any dish cooked for our four year old and they made him his spaghetti bolognese! It was our son’s fourth bday and they made a Mille feuille bday cake for him. And we didn’t even realize our son left his golden Mickey Mouse you at the restaurant until Emile emailed me the next day.We love epicure!;août-19;Epicure
7;Fabulous;5.0;Epicure definitely lives up to its three Michelin stars. Impeccable service, outstanding food, and a wine list fit for a king.;juil-19;Epicure
7;Nice atmosphere, tasteful food good service;4.0;The food was delicious but a bit expensive though. The service and the atmosphere was very good. Its a [lace to visit when you go to Paris.;août-19;Epicure
7;Memorable meal, best wine pairing ever;5.0;My husband and I shared a memorable meal at Epicure. The food was outstanding, and the wine pairing was insanely perfect. The sommelier made incredible recommendations. The atmosphere was bright and airy, beautifully located in the Bristol. The meal, although formal, was not overly formal and was very comfortable. The service was the best, especially Hugo and Pauline. Hugo made some suggestions that really enhanced our meal. A memory we will cherish!;juil-19;Epicure
7;Fabulous;5.0;"It has taken a while for me to catch up on all my reviews. I did think after this length of time should in send a review.This restaurant is so good I felt I must. There is only one word to describe Epicure and that is ""fabulous "". The best Michelin restaurant I have eaten in and there have been a few.The decor, the service, the food in both taste and presentation were all faultless.An amazing experience and although expensive is definitely worth it.I cannot recommend highly enough";déc-18;Epicure
7;Amazing, food on a whole new level;5.0;Our evening here was amazing. So much beyond food, it is a whole new experience. The staff were so kind and took very good care of us. It was a once in a lifetime experience that I hope I am privileged to have with my wife again and again and again. An incredible, amazing experience. Thank you Mehdi, Chloe, Bonaventure, Thoma, Valentine, and everyone.;juil-19;Epicure
7;Sparkle 3 Michelin starred restaurant - A worthy visit.;5.0;I had a visit to this restaurant based on very good reviews from my friends and were not disappointed. The quality of the food is very high. Service is excellent : professional and very nice. Highly recommend.;févr-19;Epicure
7;Excellent!;5.0;Visited with my family. My parents was enjoying it very much. Food is delicious. Even the patten of the plates are matching with the dishes. Love all the details:)Stuffs are very friendly and with sense of humor :);juil-19;Epicure
7;I can't put my finger on it entirely but more like a 2*;4.0;First of all my dining colleagues thought this was an experience worthy of a 3*. I think my main bug was the formality of the staff, I would of liked a more congenial atmosphere. The dining room is bright and airy. The Vilmart bubbles was a nice segway into the experience. Impressively they mill their own flour for the bread. I had globe artichoke for entree and chicken for main. Presentation worthy of a 3*. I most enjoyed my vanilla dessert. The Billaud Chablis was good but most impressive was the 2000 Cantermerle which was priced really well.;mai-19;Epicure
7;Fantastic experience;5.0;Michelin 3 star well deserved! Elegant, incredible service, wonderful menu and if the weather is good terrace dining. Like everything else at the Bristol - elegant in an understated way.;juin-19;Epicure
7;The best;5.0;Everything is just perfect from the beginning till the end, thank you allWe will never forget!!! James and Sofia;juin-19;Epicure
7;Incredible Lunch Experience;5.0;Went to Epicure for lunch, and it was an incredible food experience. I have had lunch/dinner at many Michelin star restaurants, but this was probably my favorite. The food is unique and creative. I tried there appetizers, which were all superb, with my favorite being the stuffed macaroni. The staff is extremely friendly and quite laid-back, which we did not expect. They were also very accommodating to our dietary requests, despite us not giving them an advanced notice. I also had one of the best desserts of my life at this restaurant, which really capped off the meal on an excellent note. Highly recommended!;juin-19;Epicure
7;A fantastic way to make a trip to Paris special!;5.0;This was first-ever dinner in a 3-star Michelin restaurant... and we were not disappointed.Starting with their on-line reservation system, planning was easy.The location was one block from our hotel - Hotel Splendide Royal (which was also marvelous).The service was impeccable, atmosphere was bright, and food was delicious.The staff was surprisingly young - all under 40, and most under 30. They were lighthearted, and full of suggestions.We had a 3-course, a-la-carte meal, with surprises from the kitchen in between courses. The food was tasty and wonderfully presented. The wine list is unbelievable, including a decent selection of wines by the glass (though only a limited selection of German whites).We were celebrating a wedding anniversary, and they did everything they could to make it special!;juin-19;Epicure
7;The apex of my entire life;5.0;Epicure offers a unique and memorable dining experience. The dining room and the surrounding gardens are stunning. The cuisine consists of just plain good ingredients prepared in unique ways that enhance the natural good taste. The service is performed like a Broadway play...with a flourish. In short, it’s well worth the price.;juin-19;Epicure
